Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Region,Order_Status,Sales_Channel,Order_Month,Order_Year,Order_Quarter
ORD-1904,2025-02-03,CUST-403,Support Max,Food & Beverage,26,1017.22,26447.72,South,Returned,Online,2,2025,2025Q1
ORD-1905,2025-01-30,CUST-237,Couple Basic,Electronics,47,1037.7849999999999,48775.89,Central,Cancelled,Mobile App,1,2025,2025Q1
ORD-1906,2025-08-29,CUST-265,Fish Plus,Electronics,22,220.27,4845.94,East,Pending,Phone,8,2025,2025Q3
ORD-1907,2025-07-30,CUST-225,Sing Max,Clothing,47,1285.24,60406.28,South,Returned,Phone,7,2025,2025Q3
ORD-1908,2025-07-03,CUST-144,Itself Pro,Electronics,30,439.92,13197.6,West,Cancelled,Online,7,2025,2025Q3
ORD-1910,2024-10-05,CUST-330,Happy Plus,Furniture,48,1303.9,62587.2,West,Pending,Mobile App,10,2024,2024Q4
ORD-1912,2024-10-31,CUST-484,White Basic,Food & Beverage,26,132.09,3434.34,Central,Delivered,Mobile App,10,2024,2024Q4
ORD-1913,2024-12-02,CUST-337,People Lite,Electronics,36,1037.7849999999999,37360.26,North,Delivered,Online,12,2024,2024Q4
ORD-1914,2026-02-11,CUST-391,Wife Pro,Electronics,1,925.0,925.0,Central,Returned,Phone,2,2026,2026Q1
ORD-1915,2024-06-02,CUST-412,Action Lite,Electronics,8,125.75,1006.0,North,Delivered,Online,6,2024,2024Q2
ORD-1916,2025-11-11,CUST-442,Adult Basic,Electronics,49,1989.78,97499.22,East,Shipped,In-Store,11,2025,2025Q4
ORD-1917,2024-09-24,CUST-294,These Plus,Clothing,35,124.98,4374.3,Central,Delivered,Phone,9,2024,2024Q3
ORD-1919,2025-03-23,CUST-114,Get Lite,Furniture,47,1967.52,92473.44,Central,Pending,In-Store,3,2025,2025Q1
ORD-1920,2025-09-20,CUST-353,Upon Pro,Furniture,22,485.97,10691.34,North,Shipped,Online,9,2025,2025Q3
ORD-1921,2025-07-23,CUST-266,Newspaper Lite,Food & Beverage,14,293.08,4103.12,West,Cancelled,Online,7,2025,2025Q3
ORD-1922,2026-02-13,CUST-193,Measure Max,Sports,26,251.56,6540.56,Central,Delivered,In-Store,2,2026,2026Q1
ORD-1923,2025-05-02,CUST-349,Executive Max,Furniture,28,613.52,17178.56,South,Shipped,Phone,5,2025,2025Q2
ORD-1924,2024-12-10,CUST-208,Mind Plus,Electronics,23,211.08,4854.84,West,Delivered,Online,12,2024,2024Q4
ORD-1925,2024-11-05,CUST-281,Car Basic,Furniture,14,1387.4,19423.6,North,Shipped,Phone,11,2024,2024Q4
ORD-1926,2026-02-25,CUST-232,Fear Pro,Furniture,24,133.96,3215.04,South,Delivered,Online,2,2026,2026Q1
ORD-1927,2024-10-27,CUST-274,Party Basic,Clothing,2,1023.75,2047.5,East,Cancelled,In-Store,10,2024,2024Q4
ORD-1928,2025-02-23,CUST-243,As Lite,Electronics,45,1993.43,89704.35,North,Shipped,In-Store,2,2025,2025Q1
ORD-1929,2025-04-17,CUST-405,Eight Plus,Food & Beverage,26,1629.8,42374.8,West,Pending,Online,4,2025,2025Q2
ORD-1930,2026-05-15,CUST-459,Sure Max,Food & Beverage,14,1234.29,17280.06,East,Cancelled,In-Store,5,2026,2026Q2
ORD-1931,2026-05-21,CUST-241,New Max,Food & Beverage,7,619.44,4336.08,East,Pending,Online,5,2026,2026Q2
ORD-1932,2025-09-25,CUST-384,Old Plus,Furniture,3,1251.55,3754.65,North,Cancelled,Mobile App,9,2025,2025Q3
ORD-1934,2025-10-21,CUST-364,Take Basic,Food & Beverage,23,857.91,19731.93,North,Cancelled,Phone,10,2025,2025Q4
ORD-1935,2025-07-30,CUST-197,Action Lite,Food & Beverage,46,270.11,12425.06,South,Delivered,In-Store,7,2025,2025Q3
ORD-1936,2026-05-25,CUST-143,Example Basic,Clothing,43,1774.34,76296.62,South,Pending,Online,5,2026,2026Q2
ORD-1938,2026-05-19,CUST-468,While Plus,Clothing,45,1037.7849999999999,46700.32,East,Shipped,Online,5,2026,2026Q2
ORD-1939,2024-06-15,CUST-308,Despite Max,Electronics,18,741.84,13353.12,Central,Delivered,Phone,6,2024,2024Q2
ORD-1940,2025-09-25,CUST-350,Yard Max,Clothing,38,834.12,31696.56,West,Pending,In-Store,9,2025,2025Q3
ORD-1941,2026-01-17,CUST-384,Discover Lite,Electronics,35,1656.8,57988.0,South,Cancelled,Online,1,2026,2026Q1
ORD-1942,2025-05-24,CUST-488,Work Pro,Food & Beverage,15,1469.89,22048.35,Central,Delivered,In-Store,5,2025,2025Q2
ORD-1943,2025-11-03,CUST-223,Through Pro,Sports,25,1540.92,38523.0,South,Returned,Phone,11,2025,2025Q4
ORD-1944,2026-05-18,CUST-453,Job Lite,Food & Beverage,37,31.95,1182.15,South,Cancelled,Mobile App,5,2026,2026Q2
ORD-1945,2024-07-28,CUST-343,During Plus,Sports,28,838.15,23468.2,South,Shipped,Phone,7,2024,2024Q3
ORD-1946,2025-03-10,CUST-430,Discussion Basic,Food & Beverage,10,967.87,9678.7,Unknown,Shipped,Mobile App,3,2025,2025Q1
ORD-1947,2024-09-19,CUST-464,Sign Plus,Clothing,39,48.19,1879.41,Central,Pending,Online,9,2024,2024Q3
ORD-1948,2024-09-29,CUST-351,International Basic,Sports,17,527.03,8959.51,East,Cancelled,In-Store,9,2024,2024Q3
ORD-1949,2026-01-28,CUST-329,Relationship Pro,Food & Beverage,39,1522.98,59396.22,Unknown,Delivered,Mobile App,1,2026,2026Q1
ORD-1950,2025-05-24,CUST-108,Certain Max,Furniture,22,282.85,6222.7,East,Delivered,In-Store,5,2025,2025Q2
ORD-1951,2025-09-04,CUST-147,If Max,Sports,26,1075.27,27957.02,Central,Shipped,Online,9,2025,2025Q3
ORD-1952,2025-06-06,CUST-250,Often Plus,Electronics,44,438.25,19283.0,Central,Cancelled,In-Store,6,2025,2025Q2
ORD-1953,2025-11-09,CUST-213,Community Lite,Clothing,25,34.12,853.0,South,Cancelled,Mobile App,11,2025,2025Q4
ORD-1954,2026-05-10,CUST-307,Likely Basic,Food & Beverage,17,489.99,8329.83,East,Shipped,Online,5,2026,2026Q2
ORD-1955,2024-12-06,CUST-454,Clearly Max,Food & Beverage,13,1951.99,25375.87,East,Delivered,Online,12,2024,2024Q4
ORD-1956,2026-03-20,CUST-224,Everyone Plus,Electronics,20,1605.06,32101.2,East,Shipped,Mobile App,3,2026,2026Q1
ORD-1957,2024-11-17,CUST-256,Voice Lite,Food & Beverage,25,1919.56,47989.0,Central,Cancelled,In-Store,11,2024,2024Q4
ORD-1958,2025-10-31,CUST-439,Approach Pro,Food & Beverage,4,980.83,3923.32,East,Delivered,Phone,10,2025,2025Q4
ORD-1959,2024-07-11,CUST-397,Knowledge Lite,Electronics,10,228.38,2283.8,Central,Returned,In-Store,7,2024,2024Q3
ORD-1960,2025-03-04,CUST-288,Spring Pro,Electronics,3,1100.44,3301.32,North,Shipped,Mobile App,3,2025,2025Q1
ORD-1961,2024-06-29,CUST-342,Street Plus,Furniture,41,914.21,37482.61,South,Cancelled,In-Store,6,2024,2024Q2
ORD-1962,2025-06-24,CUST-383,Level Lite,Furniture,45,1690.27,76062.15,West,Cancelled,Phone,6,2025,2025Q2
ORD-1963,2026-05-17,CUST-371,Left Plus,Electronics,18,205.18,3693.24,North,Pending,In-Store,5,2026,2026Q2
ORD-1964,2025-02-06,CUST-276,Board Pro,Sports,47,981.6,46135.2,East,Pending,Online,2,2025,2025Q1
ORD-1965,2025-07-09,CUST-317,Talk Max,Sports,36,308.6,11109.6,South,Shipped,In-Store,7,2025,2025Q3
ORD-1966,2025-09-14,CUST-481,Interesting Max,Sports,47,656.11,30837.17,South,Delivered,Online,9,2025,2025Q3
ORD-1968,2024-11-28,CUST-269,Do Basic,Furniture,34,957.28,32547.52,South,Returned,In-Store,11,2024,2024Q4
ORD-1969,2025-10-26,CUST-280,Price Basic,Sports,47,758.02,35626.94,East,Delivered,Online,10,2025,2025Q4
ORD-1970,2025-02-03,CUST-459,Fear Max,Sports,8,1037.7849999999999,8302.28,South,Pending,Phone,2,2025,2025Q1
ORD-1971,2025-02-13,CUST-332,Election Max,Sports,40,924.3,36972.0,West,Cancelled,Online,2,2025,2025Q1
ORD-1972,2024-11-19,CUST-238,Worry Lite,Electronics,49,1572.18,77036.82,West,Pending,Online,11,2024,2024Q4
ORD-1973,2025-05-16,CUST-256,Local Lite,Food & Beverage,44,1785.25,78551.0,South,Shipped,Online,5,2025,2025Q2
ORD-1975,2025-10-19,CUST-218,Face Basic,Food & Beverage,42,1575.94,66189.48,East,Delivered,Online,10,2025,2025Q4
ORD-1976,2025-05-02,CUST-161,Whose Lite,Furniture,41,637.66,26144.06,West,Shipped,Mobile App,5,2025,2025Q2
ORD-1977,2024-11-27,CUST-469,Worker Pro,Food & Beverage,37,1379.39,51037.43,West,Delivered,Phone,11,2024,2024Q4
ORD-1978,2024-12-08,CUST-198,Low Lite,Clothing,6,880.83,5284.98,West,Shipped,Phone,12,2024,2024Q4
ORD-1979,2024-08-12,CUST-261,Usually Lite,Sports,26,516.79,13436.54,North,Cancelled,In-Store,8,2024,2024Q3
ORD-1980,2026-05-15,CUST-161,Admit Lite,Sports,34,1037.7849999999999,35284.69,North,Pending,In-Store,5,2026,2026Q2
ORD-1981,2026-02-18,CUST-480,Policy Plus,Electronics,45,86.47,3891.15,West,Delivered,In-Store,2,2026,2026Q1
ORD-1982,2025-12-03,CUST-374,Yeah Pro,Electronics,6,1804.51,10827.06,Central,Shipped,Mobile App,12,2025,2025Q4
ORD-1983,2025-11-16,CUST-490,Claim Max,Clothing,37,928.34,34348.58,East,Pending,Phone,11,2025,2025Q4
ORD-1985,2024-11-10,CUST-194,Bill Basic,Food & Beverage,22,1322.11,29086.42,West,Delivered,In-Store,11,2024,2024Q4
ORD-1986,2026-01-20,CUST-198,Blood Max,Food & Beverage,21,1791.28,37616.88,West,Cancelled,In-Store,1,2026,2026Q1
ORD-1987,2026-05-25,CUST-210,Congress Plus,Clothing,6,1276.97,7661.82,East,Shipped,Online,5,2026,2026Q2
ORD-1988,2025-04-06,CUST-478,Price Basic,Electronics,6,1231.73,7390.38,Central,Delivered,In-Store,4,2025,2025Q2
ORD-1989,2025-02-10,CUST-347,Treatment Lite,Food & Beverage,48,142.64,6846.72,North,Delivered,Phone,2,2025,2025Q1
ORD-1990,2025-02-25,CUST-241,Remain Basic,Furniture,4,1041.63,4166.52,North,Returned,Online,2,2025,2025Q1
ORD-1992,2025-01-08,CUST-401,So Pro,Furniture,11,1477.49,16252.39,East,Returned,Mobile App,1,2025,2025Q1
ORD-1993,2024-11-13,CUST-489,Recently Max,Furniture,30,1029.32,30879.6,North,Shipped,Phone,11,2024,2024Q4
ORD-1994,2025-04-13,CUST-368,Drug Plus,Electronics,31,1363.65,42273.15,Central,Pending,Online,4,2025,2025Q2
ORD-1996,2025-09-19,CUST-244,Side Basic,Clothing,9,178.74,1608.66,South,Shipped,In-Store,9,2025,2025Q3
ORD-1997,2024-06-25,CUST-151,Get Plus,Sports,3,1435.48,4306.44,West,Shipped,Online,6,2024,2024Q2
ORD-1998,2025-10-10,CUST-199,Herself Plus,Food & Beverage,31,153.45,4756.95,South,Cancelled,Online,10,2025,2025Q4
ORD-1999,2024-12-26,CUST-251,Paper Basic,Food & Beverage,40,151.8,6072.0,West,Delivered,Mobile App,12,2024,2024Q4
ORD-2000,2024-08-25,CUST-216,Find Pro,Clothing,37,34.1,1261.7,East,Returned,In-Store,8,2024,2024Q3
ORD-2001,2025-01-20,CUST-284,Yes Lite,Electronics,36,1913.44,68883.84,East,Pending,Phone,1,2025,2025Q1
ORD-2002,2025-04-13,CUST-191,Bad Max,Food & Beverage,24,1477.64,35463.36,East,Delivered,In-Store,4,2025,2025Q2
ORD-2003,2025-11-15,CUST-254,Simple Pro,Food & Beverage,31,712.97,22102.07,East,Delivered,Mobile App,11,2025,2025Q4
ORD-2004,2026-02-28,CUST-107,Care Plus,Sports,6,600.11,3600.66,Unknown,Delivered,Online,2,2026,2026Q1
ORD-2005,2025-04-12,CUST-462,Value Plus,Food & Beverage,2,705.91,1411.82,Central,Shipped,In-Store,4,2025,2025Q2
ORD-2006,2025-10-11,CUST-373,Reason Basic,Electronics,20,1551.56,31031.2,South,Returned,Online,10,2025,2025Q4
ORD-2008,2025-09-28,CUST-240,Ability Lite,Food & Beverage,11,378.54,4163.94,West,Shipped,Phone,9,2025,2025Q3
ORD-2010,2025-11-06,CUST-127,No Basic,Electronics,15,205.81,3087.15,North,Shipped,In-Store,11,2025,2025Q4
ORD-2011,2024-09-19,CUST-383,Factor Lite,Food & Beverage,6,1324.0,7944.0,Unknown,Pending,In-Store,9,2024,2024Q3
ORD-2012,2026-04-04,CUST-249,Or Lite,Electronics,49,1531.1,75023.9,North,Returned,Online,4,2026,2026Q2
ORD-2013,2025-04-12,CUST-457,Nothing Plus,Electronics,30,537.44,16123.2,West,Pending,Online,4,2025,2025Q2
ORD-2014,2024-06-05,CUST-164,Down Basic,Food & Beverage,38,51.68,1963.84,North,Cancelled,Mobile App,6,2024,2024Q2
ORD-2015,2025-07-14,CUST-426,Doctor Pro,Food & Beverage,2,173.52,347.04,North,Shipped,Mobile App,7,2025,2025Q3
ORD-2016,2024-10-28,CUST-485,Study Pro,Electronics,15,1936.04,29040.6,South,Delivered,In-Store,10,2024,2024Q4
ORD-2017,2024-09-27,CUST-351,Control Basic,Sports,11,597.94,6577.34,West,Cancelled,Phone,9,2024,2024Q3
ORD-2018,2026-04-17,CUST-152,Senior Lite,Sports,8,1540.75,12326.0,West,Pending,Mobile App,4,2026,2026Q2
ORD-2019,2025-11-16,CUST-106,Might Max,Electronics,26,1253.08,32580.08,North,Shipped,Mobile App,11,2025,2025Q4
ORD-2020,2024-11-19,CUST-393,Article Lite,Electronics,45,770.06,34652.7,West,Pending,Phone,11,2024,2024Q4
ORD-2021,2024-12-30,CUST-245,Action Lite,Sports,44,419.32,18450.08,South,Delivered,Online,12,2024,2024Q4
ORD-2022,2025-08-15,CUST-340,Painting Max,Sports,5,1037.7849999999999,5188.92,South,Cancelled,Online,8,2025,2025Q3
ORD-2023,2025-01-07,CUST-345,Six Lite,Furniture,6,1233.88,7403.28,East,Cancelled,Online,1,2025,2025Q1
ORD-2024,2025-07-25,CUST-325,Paper Max,Sports,26,1551.52,40339.52,South,Returned,In-Store,7,2025,2025Q3
ORD-2025,2026-04-02,CUST-274,Least Basic,Sports,4,1291.37,5165.48,East,Pending,In-Store,4,2026,2026Q2
ORD-2026,2025-08-17,CUST-194,Indeed Max,Clothing,19,1065.3,20240.7,North,Returned,Online,8,2025,2025Q3
ORD-2027,2025-09-27,CUST-126,Necessary Pro,Food & Beverage,20,93.48,1869.6,East,Cancelled,Phone,9,2025,2025Q3
ORD-2028,2025-09-02,CUST-229,Together Max,Furniture,33,1937.29,63930.57,East,Shipped,Online,9,2025,2025Q3
ORD-2029,2024-06-26,CUST-344,Who Lite,Furniture,20,1599.44,31988.8,North,Returned,Online,6,2024,2024Q2
ORD-2030,2025-02-09,CUST-158,Statement Basic,Electronics,49,592.72,29043.28,East,Shipped,In-Store,2,2025,2025Q1
ORD-2031,2025-03-20,CUST-133,Man Max,Clothing,12,1960.14,23521.68,South,Returned,Phone,3,2025,2025Q1
ORD-2032,2025-04-01,CUST-305,Full Lite,Food & Beverage,47,1207.74,56763.78,North,Pending,Mobile App,4,2025,2025Q2
ORD-2033,2024-10-17,CUST-351,Suddenly Max,Furniture,1,1169.02,1169.02,West,Pending,Phone,10,2024,2024Q4
ORD-2034,2024-11-28,CUST-137,Early Basic,Sports,26,1498.67,38965.42,East,Cancelled,In-Store,11,2024,2024Q4
ORD-2035,2025-12-13,CUST-395,Me Basic,Sports,14,1625.42,22755.88,South,Pending,Mobile App,12,2025,2025Q4
ORD-2036,2026-03-16,CUST-422,Safe Pro,Sports,38,1316.39,50022.82,West,Returned,In-Store,3,2026,2026Q1
ORD-2037,2024-08-16,CUST-451,Exactly Basic,Food & Beverage,37,264.91,9801.67,North,Returned,Online,8,2024,2024Q3
ORD-2038,2026-04-04,CUST-127,Medical Lite,Furniture,11,683.15,7514.65,North,Shipped,Mobile App,4,2026,2026Q2
ORD-2039,2026-05-22,CUST-177,Young Basic,Food & Beverage,36,1037.7849999999999,37360.26,North,Delivered,In-Store,5,2026,2026Q2
ORD-2040,2025-08-06,CUST-176,Fall Basic,Electronics,13,456.99,5940.87,South,Returned,Online,8,2025,2025Q3
ORD-2041,2025-01-24,CUST-388,View Lite,Electronics,43,750.61,32276.23,West,Shipped,In-Store,1,2025,2025Q1
ORD-2042,2025-11-06,CUST-255,Economic Lite,Clothing,3,869.83,2609.49,North,Cancelled,Phone,11,2025,2025Q4
ORD-2043,2024-08-30,CUST-143,That Basic,Electronics,33,884.42,29185.86,South,Pending,In-Store,8,2024,2024Q3
ORD-2044,2024-11-29,CUST-227,House Basic,Furniture,6,1229.75,7378.5,Central,Pending,Phone,11,2024,2024Q4
ORD-2045,2025-07-04,CUST-160,Live Max,Furniture,10,1886.72,18867.2,South,Returned,In-Store,7,2025,2025Q3
ORD-2046,2025-02-22,CUST-385,Manage Basic,Furniture,5,488.98,2444.9,Central,Pending,Online,2,2025,2025Q1
ORD-2047,2026-03-06,CUST-491,It Pro,Sports,23,251.79,5791.17,West,Pending,Phone,3,2026,2026Q1
ORD-2048,2026-04-30,CUST-313,Threat Pro,Sports,10,402.97,4029.7,North,Shipped,Phone,4,2026,2026Q2
ORD-2049,2026-05-07,CUST-410,Seek Pro,Furniture,44,1774.98,78099.12,North,Returned,Online,5,2026,2026Q2
ORD-2050,2025-05-06,CUST-405,Right Pro,Electronics,2,1295.16,2590.32,East,Cancelled,Phone,5,2025,2025Q2
ORD-2051,2026-03-13,CUST-416,Peace Basic,Electronics,13,578.95,7526.35,North,Shipped,In-Store,3,2026,2026Q1
ORD-2052,2025-11-09,CUST-215,Enter Max,Clothing,40,1633.73,65349.2,West,Delivered,In-Store,11,2025,2025Q4
ORD-2053,2024-08-01,CUST-497,Dark Lite,Food & Beverage,2,1724.13,3448.26,South,Returned,Phone,8,2024,2024Q3
ORD-2054,2024-07-23,CUST-367,Step Basic,Clothing,20,1694.56,33891.2,West,Pending,In-Store,7,2024,2024Q3
ORD-2055,2025-11-30,CUST-294,Stage Plus,Food & Beverage,1,1838.66,1838.66,North,Returned,Phone,11,2025,2025Q4
ORD-2056,2024-07-28,CUST-330,Thing Basic,Electronics,37,511.96,18942.52,South,Shipped,Mobile App,7,2024,2024Q3
ORD-2057,2025-12-24,CUST-326,Place Pro,Furniture,9,1512.53,13612.77,West,Pending,In-Store,12,2025,2025Q4
ORD-2058,2024-09-05,CUST-252,Look Plus,Sports,17,926.47,15749.99,North,Delivered,Phone,9,2024,2024Q3
ORD-2059,2025-12-06,CUST-401,Garden Basic,Clothing,9,1685.58,15170.22,North,Returned,In-Store,12,2025,2025Q4
ORD-2060,2025-01-18,CUST-319,Story Max,Clothing,11,1459.7,16056.7,North,Cancelled,Mobile App,1,2025,2025Q1
ORD-2061,2024-09-06,CUST-256,Card Max,Electronics,15,1555.13,23326.95,East,Shipped,Mobile App,9,2024,2024Q3
ORD-2062,2025-03-12,CUST-391,Everybody Plus,Food & Beverage,24,1315.76,31578.24,East,Returned,In-Store,3,2025,2025Q1
ORD-2063,2025-08-13,CUST-417,Production Lite,Clothing,38,363.08,13797.04,East,Cancelled,Mobile App,8,2025,2025Q3
ORD-2065,2026-05-30,CUST-412,Everybody Max,Clothing,30,1969.49,59084.7,West,Shipped,Online,5,2026,2026Q2
ORD-2066,2026-04-11,CUST-478,Explain Plus,Furniture,31,1875.4,58137.4,South,Returned,Online,4,2026,2026Q2
ORD-2067,2026-01-21,CUST-150,Star Pro,Electronics,49,95.92,4700.08,South,Pending,Mobile App,1,2026,2026Q1
ORD-2068,2024-12-04,CUST-490,Look Pro,Food & Beverage,5,337.98,1689.9,North,Pending,In-Store,12,2024,2024Q4
ORD-2069,2025-03-30,CUST-206,Remain Lite,Electronics,44,272.14,11974.16,Central,Cancelled,Online,3,2025,2025Q1
ORD-2070,2026-01-23,CUST-420,Plant Plus,Sports,14,1454.7,20365.8,Central,Pending,Phone,1,2026,2026Q1
ORD-2071,2025-07-29,CUST-208,Behavior Plus,Electronics,11,1637.39,18011.29,North,Delivered,Phone,7,2025,2025Q3
ORD-2072,2025-06-25,CUST-235,Some Plus,Food & Beverage,9,434.89,3914.01,Central,Delivered,Phone,6,2025,2025Q2
ORD-2073,2024-09-11,CUST-438,Thank Plus,Food & Beverage,34,1016.65,34566.1,South,Returned,In-Store,9,2024,2024Q3
ORD-2074,2025-06-04,CUST-141,Security Lite,Sports,12,1683.0,20196.0,West,Delivered,Mobile App,6,2025,2025Q2
ORD-2075,2025-12-23,CUST-180,Trial Max,Sports,35,1468.28,51389.8,East,Delivered,In-Store,12,2025,2025Q4
ORD-2076,2024-06-16,CUST-222,Anything Basic,Clothing,35,1089.05,38116.75,South,Shipped,Mobile App,6,2024,2024Q2
ORD-2077,2025-08-19,CUST-188,Even Lite,Food & Beverage,1,1184.79,1184.79,South,Shipped,In-Store,8,2025,2025Q3
ORD-2078,2025-08-30,CUST-382,Physical Max,Electronics,40,1021.64,40865.6,West,Delivered,In-Store,8,2025,2025Q3
ORD-2079,2026-01-28,CUST-138,Beautiful Max,Sports,22,602.12,13246.64,Central,Shipped,In-Store,1,2026,2026Q1
ORD-2080,2024-10-22,CUST-180,Wish Max,Electronics,29,1134.39,32897.31,West,Delivered,Online,10,2024,2024Q4
ORD-2081,2024-06-08,CUST-101,Wear Plus,Sports,8,1380.88,11047.04,South,Cancelled,Phone,6,2024,2024Q2
ORD-2082,2025-11-01,CUST-309,Address Lite,Food & Beverage,11,1747.91,19227.01,North,Shipped,Phone,11,2025,2025Q4
ORD-2083,2025-06-23,CUST-330,Western Max,Sports,41,1276.22,52325.02,North,Delivered,In-Store,6,2025,2025Q2
ORD-2084,2026-03-01,CUST-452,Late Basic,Food & Beverage,37,1524.63,56411.31,South,Delivered,Phone,3,2026,2026Q1
ORD-2086,2026-05-03,CUST-340,Police Pro,Clothing,30,928.5,27855.0,Central,Cancelled,Mobile App,5,2026,2026Q2
ORD-2087,2024-07-08,CUST-249,Better Max,Sports,35,28.57,999.95,West,Cancelled,Online,7,2024,2024Q3
ORD-2088,2026-01-16,CUST-116,Good Lite,Clothing,21,500.89,10518.69,East,Returned,Phone,1,2026,2026Q1
ORD-2089,2025-07-18,CUST-218,Red Plus,Clothing,37,1455.66,53859.42,West,Returned,In-Store,7,2025,2025Q3
ORD-2090,2024-09-06,CUST-247,Record Pro,Electronics,5,1983.7,9918.5,East,Returned,In-Store,9,2024,2024Q3
ORD-2091,2025-08-03,CUST-461,Pick Max,Food & Beverage,19,207.36,3939.84,South,Pending,Mobile App,8,2025,2025Q3
ORD-2092,2026-05-17,CUST-244,Nearly Plus,Sports,14,1037.7849999999999,14528.99,South,Delivered,Phone,5,2026,2026Q2
ORD-2093,2024-10-16,CUST-459,Least Lite,Sports,26,1602.14,41655.64,East,Pending,In-Store,10,2024,2024Q4
ORD-2094,2026-03-31,CUST-332,Ability Lite,Furniture,4,416.03,1664.12,North,Shipped,In-Store,3,2026,2026Q1
ORD-2095,2026-04-19,CUST-136,Foreign Pro,Sports,25,1114.62,27865.5,South,Returned,Online,4,2026,2026Q2
ORD-2097,2026-04-06,CUST-219,Purpose Max,Food & Beverage,42,1235.81,51904.02,Central,Delivered,Online,4,2026,2026Q2
ORD-2098,2026-04-23,CUST-235,Space Plus,Sports,25,384.17,9604.25,Central,Shipped,Online,4,2026,2026Q2
ORD-2099,2025-12-07,CUST-420,Teacher Basic,Clothing,18,717.22,12909.96,Central,Cancelled,Phone,12,2025,2025Q4
ORD-2100,2024-09-28,CUST-401,Financial Plus,Furniture,40,1569.75,62790.0,East,Delivered,Online,9,2024,2024Q3
ORD-2101,2024-08-20,CUST-438,Worry Lite,Food & Beverage,8,1112.91,8903.28,North,Cancelled,Phone,8,2024,2024Q3
ORD-2102,2024-07-25,CUST-201,Answer Lite,Furniture,39,20.41,795.99,East,Shipped,Phone,7,2024,2024Q3
ORD-2103,2024-09-04,CUST-317,Mrs Max,Furniture,40,1524.37,60974.8,South,Pending,Phone,9,2024,2024Q3
ORD-2104,2024-09-23,CUST-158,Cover Basic,Food & Beverage,14,80.27,1123.78,Central,Returned,Online,9,2024,2024Q3
ORD-2105,2024-12-30,CUST-378,Prove Max,Clothing,32,1037.7849999999999,33209.12,Central,Cancelled,Phone,12,2024,2024Q4
ORD-2106,2025-08-31,CUST-215,Office Lite,Clothing,38,412.94,15691.72,Central,Pending,Phone,8,2025,2025Q3
ORD-2107,2024-07-02,CUST-431,Same Lite,Food & Beverage,33,1916.57,63246.81,South,Delivered,In-Store,7,2024,2024Q3
ORD-2108,2025-05-17,CUST-176,Clear Plus,Sports,23,742.2,17070.6,West,Returned,Online,5,2025,2025Q2
ORD-2109,2025-05-21,CUST-236,Consider Basic,Sports,15,660.59,9908.85,East,Pending,Online,5,2025,2025Q2
ORD-2110,2024-09-04,CUST-172,Ago Plus,Furniture,33,306.29,10107.57,North,Returned,Phone,9,2024,2024Q3
ORD-2111,2025-08-01,CUST-136,Newspaper Plus,Sports,25,618.15,15453.75,South,Delivered,In-Store,8,2025,2025Q3
ORD-2112,2025-05-07,CUST-130,Traditional Max,Furniture,17,1754.54,29827.18,West,Delivered,In-Store,5,2025,2025Q2
ORD-2113,2024-11-28,CUST-184,Pm Plus,Sports,33,1992.71,65759.43,West,Pending,Mobile App,11,2024,2024Q4
ORD-2114,2024-08-05,CUST-257,Whom Pro,Clothing,47,742.94,34918.18,North,Delivered,Mobile App,8,2024,2024Q3
ORD-2115,2024-12-06,CUST-404,Lay Pro,Clothing,2,902.74,1805.48,South,Shipped,In-Store,12,2024,2024Q4
ORD-2116,2024-11-22,CUST-483,Tonight Plus,Clothing,14,1446.92,20256.88,West,Returned,Online,11,2024,2024Q4
ORD-2117,2025-04-24,CUST-391,General Basic,Sports,40,1773.53,70941.2,Central,Delivered,Online,4,2025,2025Q2
ORD-2118,2024-07-24,CUST-247,Word Plus,Furniture,40,1037.7849999999999,41511.4,North,Delivered,Phone,7,2024,2024Q3
ORD-2119,2025-08-01,CUST-324,Just Lite,Furniture,39,789.14,30776.46,Central,Shipped,Mobile App,8,2025,2025Q3
ORD-2120,2024-10-12,CUST-163,Piece Lite,Clothing,6,831.12,4986.72,North,Returned,In-Store,10,2024,2024Q4
ORD-2121,2025-06-06,CUST-339,Prevent Basic,Clothing,6,1394.28,8365.68,East,Cancelled,Phone,6,2025,2025Q2
ORD-2122,2025-10-17,CUST-452,Best Max,Sports,3,16.4,49.2,East,Shipped,Online,10,2025,2025Q4
ORD-2124,2025-07-04,CUST-458,Else Pro,Furniture,8,717.43,5739.44,West,Returned,Phone,7,2025,2025Q3
ORD-2125,2026-03-28,CUST-306,Growth Max,Electronics,42,1590.45,66798.9,Central,Shipped,In-Store,3,2026,2026Q1
ORD-2126,2026-05-07,CUST-239,Source Plus,Furniture,15,195.05,2925.75,West,Returned,Phone,5,2026,2026Q2
ORD-2127,2024-12-27,CUST-356,Success Basic,Sports,47,1180.52,55484.44,East,Shipped,In-Store,12,2024,2024Q4
ORD-2128,2026-03-23,CUST-376,Star Plus,Food & Beverage,29,1037.7849999999999,30095.76,Central,Returned,Mobile App,3,2026,2026Q1
ORD-2129,2025-06-21,CUST-352,Health Max,Sports,33,1288.23,42511.59,South,Returned,Phone,6,2025,2025Q2
