Product_ID,Product_Name,Brand,Category,Stock_Quantity,Cost_Price,Selling_Price,Rating,Supplier,Last_Restocked,Profit_Margin_Pct,Stock_Status
PROD-2857,List Pro,Gutierrez,Food & Beverage,68,282.54,485.49,2.0,Stuart-Hudson,2025-12-27,41.8,Medium
PROD-2858,Wife Elite,Barry-James,Sports,298,133.53,276.83,4.1,Mcfarland Inc,2025-07-08,51.76,High
PROD-2859,Democrat Lite,"Bowman,",Food & Beverage,431,104.05,150.95,2.5,Johnson-Nelson,2025-11-02,31.07,High
PROD-2860,Agreement Lite,Dorsey-Webb,Electronics,289,605.18,767.57,3.0,Johnson PLC,2026-02-05,21.16,High
PROD-2861,Bar Elite,"Ward,",Electronics,295,525.98,1241.14,4.4,Curtis Ltd,2025-11-25,57.62,High
PROD-2862,She Elite,"White,",Electronics,202,257.32,517.97,4.0,Richardson Inc,2025-10-05,50.32,High
PROD-2863,Body Lite,Jefferson-Patterson,Furniture,60,473.6,638.99,4.2,"Martinez, Stuart and Duffy",2026-02-28,25.88,Medium
PROD-2864,Across Elite,Bishop-Nunez,Electronics,433,494.77,1144.2,1.5,Stewart-Pearson,2026-01-16,56.76,High
PROD-2865,I Lite,"Smith,",Furniture,450,199.03,457.28,1.3,Ruiz Inc,2025-09-24,56.48,High
PROD-2866,Head Basic,"Ramirez,",Sports,317,653.83,1424.72,4.6,Johnson Inc,2026-01-28,54.11,High
PROD-2867,Ask Basic,Singh-Smith,Electronics,313,782.01,1239.01,2.6,Stark-Brown,2026-01-14,36.88,High
PROD-2868,Mission Elite,Rivas-Brown,Furniture,160,792.51,1342.28,2.2,Barnes-Johnson,2025-06-05,40.96,Medium
PROD-2869,Plan Basic,Andersen,Sports,330,604.46,1187.02,3.9,Watson LLC,2025-06-28,49.08,High
PROD-2870,Use Elite,Ford,Food & Beverage,15,514.08,1196.17,4.3,Johnson-Cannon,2025-10-25,57.02,Low
PROD-2871,Read Basic,Morgan-Santana,Furniture,337,65.7,156.95,4.4,"Neal, Levy and Brown",2026-02-10,58.14,High
PROD-2872,Away Max,Evans,Electronics,93,291.39,398.44,2.3,Livingston-Ortiz,2025-12-28,26.87,Medium
PROD-2873,Direction Plus,Pollard,Electronics,303,97.81,158.83,4.4,Wong-Stevenson,2026-05-07,38.42,High
PROD-2874,Whose Lite,Hall,Sports,137,964.0,2319.84,1.2,Little-Cummings,2025-12-26,58.45,Medium
PROD-2875,Red Max,"Hill,",Sports,337,139.4,347.61,1.2,Strong-Barry,2026-05-17,59.9,High
PROD-2876,There Max,Gonzalez,Electronics,37,156.02,214.4,3.5,"Alvarez, Phillips and Morrison",2025-08-07,27.23,Low
PROD-2877,Activity Max,Grant,Clothing,126,890.13,1429.0,1.3,Sanchez Inc,2026-05-16,37.71,Medium
PROD-2878,The Basic,"Lopez,",Sports,274,944.21,1296.25,2.3,"Owens, Buck and Cruz",2025-12-28,27.16,High
PROD-2879,Thank Plus,Maynard-Moore,Clothing,163,767.0,1473.15,3.7,Cross-Perry,2026-03-11,47.93,Medium
PROD-2880,Rock Pro,"Acosta,",Sports,442,10.38,16.19,2.3,"Allen, Shelton and Phillips",2025-08-14,35.89,High
PROD-2881,Authority Elite,"Miller,",Food & Beverage,318,6.34,15.06,1.7,"King, Steele and Smith",2025-07-30,57.9,High
PROD-2882,Race Elite,Ramos-Banks,Clothing,76,381.21,908.09,2.1,Morris PLC,2025-11-28,58.02,Medium
PROD-2883,Happen Plus,"Wood,",Clothing,173,147.68,266.4,2.8,Lopez Inc,2026-06-02,44.56,Medium
PROD-2884,Article Lite,Powers-Davis,Clothing,386,23.29,26.04,2.9,"Russo, Sims and Howell",2026-03-12,10.56,High
PROD-2885,Generation Lite,Austin,Furniture,457,466.75,691.84,4.1,"Pratt, Davis and Coleman",2025-12-15,32.53,High
PROD-2886,Stuff Basic,"Ball,",Furniture,357,943.35,1892.46,4.0,Pitts-Moreno,2026-01-20,50.15,High
PROD-2887,Stand Basic,Williams,Electronics,320,327.2,653.86,2.8,Shaw LLC,2025-09-07,49.96,High
PROD-2888,Provide Pro,Williams,Food & Beverage,375,662.83,1098.71,4.4,Smith-Cortez,2025-06-25,39.67,High
PROD-2889,Walk Lite,"Shaffer,",Sports,90,653.97,1631.02,1.5,"Mcbride, Stone and Carson",2025-11-14,59.9,Medium
PROD-2890,Five Basic,Cohen-Delgado,Clothing,0,254.82,531.55,2.0,Walker-Hoffman,2025-06-28,52.06,Out of Stock
PROD-2891,At Elite,"Williams,",Electronics,263,652.17,967.72,4.3,"Wilson, Sellers and Humphrey",2025-08-28,32.61,High
PROD-2892,Family Plus,Villarreal,Electronics,178,216.27,255.22,2.5,"Meyer, Vance and Jacobs",2025-11-17,15.26,Medium
PROD-2893,Wife Pro,"Pruitt,",Electronics,493,126.4,240.29,4.9,Martinez-Ponce,2026-01-07,47.4,High
PROD-2894,Same Pro,Turner,Clothing,489,702.88,803.11,2.9,"Estrada, Miller and Tucker",2025-12-03,12.48,High
PROD-2895,Scene Lite,Crawford,Sports,208,117.87,248.14,4.2,Li and Sons,2025-11-13,52.5,High
PROD-2896,Strong Max,Stone-Mckinney,Electronics,72,996.92,1753.71,2.6,Barrett-Bell,2026-05-27,43.15,Medium
PROD-2897,Star Basic,Valencia,Sports,389,187.54,365.81,2.7,Watson-Melton,2026-04-25,48.73,High
PROD-2898,Kid Pro,Sampson-Grant,Electronics,106,596.17,1035.11,3.0,"Chambers, Quinn and Mcfarland",2025-08-19,42.41,Medium
PROD-2899,Or Plus,"Gomez,",Clothing,344,414.32,556.55,3.9,Barnes-Hubbard,2025-11-18,25.56,High
PROD-2900,Year Pro,"Payne,",Clothing,294,130.75,281.1,3.2,Rodriguez-Ross,2026-02-15,53.49,High
PROD-2901,Professional Plus,Fox,Electronics,368,32.7,65.61,4.8,Mann Group,2025-10-09,50.16,High
PROD-2902,Part Max,Martin,Food & Beverage,443,624.62,1164.18,2.0,"Short, Peters and Greene",2025-09-27,46.35,High
PROD-2903,Number Lite,"Stanley,",Electronics,283,807.72,1005.97,1.4,Woods and Sons,2026-05-15,19.71,High
PROD-2904,Choice Max,Johnson-Johns,Sports,352,842.81,1363.12,2.6,Baker Inc,1900-01-01,38.17,High
PROD-2905,Who Lite,Sanchez,Food & Beverage,181,485.3,950.26,3.5,Perkins-Ryan,2026-03-16,48.93,Medium
PROD-2906,Stock Pro,Barber-Meyers,Food & Beverage,36,778.57,1633.93,4.4,York and Sons,2025-06-07,52.35,Low
PROD-2907,Relate Max,"Martin,",Electronics,136,674.48,1408.24,3.0,Williams PLC,2025-12-02,52.1,Medium
PROD-2908,Cold Basic,Garrett,Electronics,337,725.63,977.91,3.6,Walker Ltd,2026-01-28,25.8,High
PROD-2909,Baby Max,Reed-Vega,Furniture,55,495.14,1134.52,2.4,Bond Ltd,2025-07-19,56.36,Medium
PROD-2910,Unit Max,Wilson,Food & Beverage,186,635.24,772.42,3.5,Golden-Scott,2026-03-17,17.76,Medium
PROD-2911,Seem Pro,Baker,Food & Beverage,340,806.5,1828.89,4.5,White Ltd,2025-07-01,55.9,High
PROD-2912,Economy Pro,Curtis-Hamilton,Clothing,257,400.89,508.01,1.9,"Jordan, Turner and Sawyer",2025-07-06,21.09,High
PROD-2913,Place Lite,Carter,Clothing,444,806.95,1388.54,2.6,Sanchez Inc,2025-12-30,41.89,High
PROD-2914,Pull Elite,Herrera,Sports,57,594.06,1244.45,5.0,Phillips PLC,2026-03-28,52.26,Medium
PROD-2915,Marriage Plus,"Jacobs,",Furniture,362,170.07,261.9,4.5,"Richardson, Hayes and Koch",2025-11-23,35.06,High
PROD-2916,Against Max,Ford,Sports,122,29.56,68.02,3.3,Sanchez-Romero,2026-03-03,56.54,Medium
PROD-2917,Claim Plus,Serrano,Food & Beverage,187,365.94,544.69,3.1,Adams LLC,2025-08-06,32.82,Medium
PROD-2918,Indicate Max,Paul,Sports,229,548.96,1259.1,2.1,Bauer-Herrera,2026-02-10,56.4,High
PROD-2919,Attorney Plus,Ward,Electronics,167,840.62,1695.65,3.1,Parker Group,2025-06-16,50.42,Medium
PROD-2920,But Elite,Kelly-Salazar,Food & Beverage,419,131.85,281.16,4.4,Torres-Schwartz,2025-07-29,53.1,High
PROD-2921,International Lite,Hart-Sanford,Clothing,113,801.21,1254.48,3.7,Miles Inc,2026-04-04,36.13,Medium
PROD-2922,Economy Pro,Richard-Walton,Electronics,0,863.69,1762.61,3.0,Ferguson-Hall,2025-06-19,51.0,Out of Stock
PROD-2923,Attention Basic,"Nguyen,",Clothing,106,154.93,365.56,1.8,Friedman-Wiggins,2025-11-10,57.62,Medium
PROD-2924,Discussion Plus,Carney-Pearson,Clothing,36,852.34,1540.21,2.1,"Porter, Perry and Moss",2025-09-13,44.66,Low
PROD-2925,Book Pro,Anderson-Frazier,Clothing,334,991.5,1325.54,1.7,"Herring, Decker and Ingram",2026-01-10,25.2,High
PROD-2926,Difficult Max,Gilbert,Clothing,91,728.2,1806.5,1.4,Mckinney PLC,2025-11-27,59.69,Medium
PROD-2927,Successful Max,Sutton-Reed,Sports,17,785.85,1658.92,2.7,Page-Green,2025-11-20,52.63,Low
PROD-2928,Subject Plus,"Perez,",Sports,353,994.44,1603.79,1.5,Pope-Patel,2025-12-06,37.99,High
PROD-2929,With Plus,Mccann,Clothing,62,607.45,680.25,1.7,"Fisher, Morris and Gutierrez",2026-02-26,10.7,Medium
PROD-2930,Of Basic,Roberts-Thomas,Food & Beverage,149,311.35,632.13,3.2,"Baxter, Murray and Williams",2025-08-19,50.75,Medium
PROD-2931,Sure Elite,Jones-Baker,Food & Beverage,138,838.34,1410.87,1.7,"Ball, Livingston and Hall",2025-08-21,40.58,Medium
PROD-2932,Account Lite,"Duncan,",Furniture,185,616.41,1254.28,1.3,Mendoza Group,2025-11-21,50.86,Medium
PROD-2933,But Plus,"Baker,",Furniture,184,583.29,691.83,2.3,Mullins-Arias,2025-07-02,15.69,Medium
PROD-2934,Finish Max,Baker,Electronics,204,257.37,352.63,1.9,Burke-Russell,2025-08-30,27.01,High
PROD-2935,Ten Basic,Morgan-Castillo,Sports,259,757.55,1368.92,3.1,"Ford, Fisher and Williams",2025-07-13,44.66,High
PROD-2936,Represent Basic,Eaton,Food & Beverage,213,86.26,112.7,1.4,Lane-Norton,2026-05-21,23.46,High
PROD-2937,Population Max,"Foley,",Furniture,255,924.67,1362.31,4.0,"Cook, Smith and Schaefer",2025-12-02,32.12,High
PROD-2938,Local Max,"Simpson,",Furniture,134,329.19,441.65,4.6,Stephenson Inc,2025-09-07,25.46,Medium
PROD-2939,Relate Pro,Ferguson,Food & Beverage,60,132.14,153.59,4.0,Avila Group,2026-04-14,13.97,Medium
PROD-2940,Contain Elite,Wells,Food & Beverage,362,445.15,868.91,3.1,Velez and Sons,2026-03-19,48.77,High
PROD-2941,Against Plus,Powell,Electronics,309,47.26,97.55,4.4,Sanchez Inc,2025-10-17,51.55,High
PROD-2942,Past Basic,"Nunez,",Food & Beverage,87,686.2,1147.98,3.8,"Lin, Delacruz and Gomez",2026-02-14,40.23,Medium
PROD-2943,Long Plus,Johnson,Food & Beverage,323,903.19,1796.82,1.0,"Brooks, Kirby and Young",2026-05-02,49.73,High
PROD-2944,Military Max,"Robinson,",Food & Beverage,0,838.08,1909.96,3.0,"Jenkins, Lowery and Hood",2025-07-08,56.12,Out of Stock
PROD-2945,Analysis Elite,Vaughn,Clothing,206,131.73,318.46,4.4,Burton-Hall,2026-01-20,58.64,High
PROD-2946,Beautiful Pro,Hoffman,Electronics,128,130.64,200.61,2.4,"Lee, Morrow and Harris",2025-12-30,34.88,Medium
PROD-2947,Writer Basic,"Caldwell,",Furniture,310,814.37,1534.91,1.1,"Alexander, Crawford and Bentley",2026-05-13,46.94,High
PROD-2948,Manage Elite,Moore-Herring,Food & Beverage,2,924.63,1169.47,4.0,"Perry, Jacobson and Herrera",2026-05-11,20.94,Low
PROD-2949,Able Pro,"Smith,",Electronics,461,463.37,812.17,3.0,"Beck, Black and Price",2026-02-23,42.95,High
PROD-2950,Social Elite,"Wong,",Sports,421,501.48,1138.63,1.6,"Barajas, Mahoney and Cisneros",2025-10-07,55.96,High
PROD-2951,Factor Lite,"Jones,",Food & Beverage,241,321.67,392.61,3.0,Arnold-Everett,2025-12-25,18.07,High
PROD-2952,Note Elite,"Daniels,",Electronics,120,894.79,2149.63,1.8,"Beck, Butler and Francis",2025-10-04,58.37,Medium
PROD-2953,Prove Basic,Roy-Vega,Sports,384,646.68,791.17,3.9,"Graham, Jones and Sanchez",2026-04-05,18.26,High
PROD-2954,Population Pro,"White,",Furniture,101,291.81,696.03,2.1,"Smith, Glass and Brewer",2025-09-20,58.08,Medium
PROD-2955,Machine Lite,"Pace,",Electronics,37,302.29,409.75,2.3,Anderson Inc,2026-03-18,26.23,Low
PROD-2956,Actually Pro,Lewis-Owen,Sports,340,891.74,1088.8,4.4,"Moore, Sampson and Juarez",2026-03-26,18.1,High
PROD-2957,Not Max,Rogers-Hardin,Food & Beverage,495,18.57,28.68,3.0,Pruitt-Alvarado,2025-06-21,35.25,High
PROD-2958,Drop Plus,Simmons,Electronics,412,326.11,644.81,3.7,"Young, Hall and Perez",2026-04-23,49.43,High
PROD-2959,Stay Lite,Stanton-Williams,Furniture,132,556.58,627.91,2.6,"Morris, Williams and James",2026-01-15,11.36,Medium
PROD-2960,Heavy Basic,Russell,Clothing,496,152.48,203.88,2.2,Sullivan-Huerta,2025-07-22,25.21,High
PROD-2961,Over Plus,King,Food & Beverage,201,96.64,107.72,3.5,"Daniel, Clark and Baker",2026-02-03,10.29,High
PROD-2962,Past Pro,Hood,Food & Beverage,347,816.2,1626.79,1.6,"Hill, Brock and Green",2025-08-26,49.83,High
PROD-2963,Sister Lite,Davis,Furniture,20,894.93,1561.2,2.5,Payne-Green,2025-12-26,42.68,Low
PROD-2964,Include Plus,"Jenkins,",Electronics,241,824.49,1919.48,1.8,Pope-Gomez,2025-06-24,57.05,High
PROD-2965,And Plus,White-Berger,Clothing,454,899.29,2176.76,3.0,Sanford-Weeks,2026-02-01,58.69,High
PROD-2966,That Elite,Crawford-Williams,Furniture,450,555.35,850.18,4.8,"Navarro, Hunt and Brown",2025-10-15,34.68,High
PROD-2967,Why Pro,Massey,Sports,108,813.2,1669.7,5.0,"Davis, Weber and Bell",2026-03-08,51.3,Medium
PROD-2968,Not Max,"Watkins,",Sports,302,387.12,936.72,2.8,Schmidt Group,2026-04-26,58.67,High
PROD-2969,Strong Plus,"Buckley,",Clothing,83,667.94,1543.22,2.0,Anderson-Long,2025-10-15,56.72,Medium
PROD-2970,Current Plus,Powell-Parker,Furniture,82,988.89,2122.53,2.8,Foley-Schwartz,2026-02-20,53.41,Medium
PROD-2971,Too Elite,Scott,Sports,290,229.6,489.82,4.4,Clay-Mcdonald,2025-12-06,53.13,High
PROD-2972,For Basic,Welch-Yates,Food & Beverage,451,392.95,603.05,1.8,Stone-Weaver,2025-09-15,34.84,High
PROD-2973,Look Plus,Hunt-Russell,Sports,68,482.65,787.22,4.8,Maynard Group,2025-10-12,38.69,Medium
PROD-2974,System Pro,Unknown,Electronics,128,142.33,213.77,2.4,Parks-Vasquez,2025-07-09,33.42,Medium
PROD-2975,Trade Pro,Marshall-Ayala,Clothing,195,85.63,127.64,4.9,"Abbott, Lyons and Quinn",2025-06-08,32.91,Medium
PROD-2976,Attention Lite,Simpson,Clothing,139,830.57,1570.65,3.0,Fox-Wilson,2026-03-09,47.12,Medium
PROD-2977,Choice Elite,Dickson,Furniture,443,976.91,1640.79,4.2,"Collier, Carson and Wilson",2026-03-24,40.46,High
PROD-2978,Response Pro,Cooper-Munoz,Sports,282,407.7,925.23,2.3,Washington-Jones,2025-06-09,55.94,High
PROD-2979,Democratic Plus,Fowler,Furniture,311,92.21,136.65,1.0,Carney-Chambers,2026-02-16,32.52,High
PROD-2980,Paper Plus,"Cook,",Food & Beverage,233,70.48,97.19,2.5,"Grimes, Sparks and Foster",2026-02-24,27.48,High
PROD-2981,Town Lite,Hernandez,Clothing,22,891.86,2203.78,2.2,Miller PLC,2026-01-30,59.53,Low
PROD-2982,Action Plus,Unknown,Furniture,152,466.5,682.53,1.1,"Neal, Huynh and Kim",2026-05-25,31.65,Medium
PROD-2983,Capital Max,Hopkins-Moses,Furniture,276,323.43,554.82,3.0,"Brown, Campbell and Rollins",2025-09-17,41.71,High
PROD-2984,Usually Pro,"Keller,",Food & Beverage,60,479.08,588.97,2.6,"Kaiser, Castro and Vasquez",2025-10-05,18.66,Medium
PROD-2985,Respond Max,Phillips,Electronics,318,321.71,513.84,3.5,"Jones, Ryan and Norris",2025-08-09,37.39,High
PROD-2986,Visit Max,Keith,Food & Beverage,377,491.59,791.0,3.5,Choi-Bell,2026-01-10,37.85,High
PROD-2987,Among Basic,"Reid,",Food & Beverage,51,860.26,1876.5,1.5,"Bowers, Burton and Kelley",2025-11-13,54.16,Medium
PROD-2988,Laugh Plus,Williams-Saunders,Food & Beverage,343,594.34,1088.99,3.0,"Stevenson, Rose and Harris",2025-07-08,45.42,High
PROD-2989,Dog Lite,Brock-Bryant,Sports,152,696.18,1574.27,1.7,Young and Sons,2026-01-22,55.78,Medium
PROD-2990,Opportunity Elite,Barr-Bryant,Clothing,236,367.85,758.45,2.8,"Steele, Johnson and Bowers",2026-02-06,51.5,High
PROD-2991,Magazine Elite,"Ross,",Sports,0,739.81,990.36,3.0,Adams Ltd,2026-03-11,25.3,Out of Stock
PROD-2992,Fine Plus,Powell,Sports,301,668.28,1623.61,4.3,"Martin, Trujillo and Santos",2025-11-07,58.84,High
PROD-2993,Herself Pro,Unknown,Sports,31,123.96,237.92,1.4,Ryan-Garcia,2025-12-12,47.9,Low
PROD-2994,Couple Max,Morales-Little,Furniture,54,574.78,757.55,3.0,Hodges LLC,2025-11-19,24.13,Medium
PROD-2995,Boy Plus,Unknown,Clothing,351,260.46,493.88,3.5,Nunez Group,2025-06-13,47.26,High
PROD-2996,Program Pro,"Fuentes,",Furniture,388,805.08,2005.66,1.9,Gilbert-Kelly,2025-10-13,59.86,High
PROD-2997,Seek Basic,Harris-Young,Sports,35,428.81,732.15,3.5,"Wright, Marshall and Arias",2025-10-24,41.43,Low
PROD-2998,Good Lite,"Wood,",Sports,109,994.71,1993.81,4.7,Higgins-Lopez,2026-05-28,50.11,Medium
PROD-2999,Traditional Plus,Fuller-Michael,Furniture,489,97.04,199.4,5.0,"Horton, Hampton and Stanley",2025-11-17,51.33,High
